,postal_code,building_shifting_total_area,type,total_floor,building_state,main_use,building_materials,building_age,building_room_num,building_hall_num,building_bathroom_num,residential_guard,building_price,berth,elevator
1264,333,55.869,125,24,1,3,1,2251,4,2,2,1,12500000,1,1
1265,324,50.814,73,7,2,68,1,10399,0,0,1,1,10980000,0,1
1266,338,42.916,75,12,1,3,1,9359,3,2,2,1,7300000,1,1
1267,338,36.95,73,9,2,3,1,9848,4,2,2,1,6200000,0,1
1268,338,46.053,73,9,2,3,1,5908,3,2,2,1,10420000,1,1
1269,334,33.093,62,13,1,3,1,3063,1,1,1,1,6250000,1,1
1270,334,49.005,62,14,1,3,1,2979,3,2,2,1,9600000,1,1
1271,320,16.804,73,15,1,2,1,264,2,1,1,1,4965000,1,1
1272,320,32.594,73,5,3,3,1,13354,3,2,2,0,3500000,0,0
1273,333,29.721,62,6,2,3,1,922,1,1,1,1,9300000,1,1
1274,330,45.52,73,12,1,3,1,5002,3,2,2,1,11000000,1,1
1275,333,58.739,107,12,1,10,1,2646,3,2,2,1,14000000,1,1
1276,333,23.141,76,5,3,3,1,14889,2,2,1,0,3600000,0,0
1277,330,64.439,73,10,2,3,1,2458,3,2,2,1,13380000,1,1
1278,330,35.202,75,12,1,3,1,10245,3,2,2,1,7580000,0,1
1279,333,29.56,83,5,3,3,1,14802,3,2,2,0,3880000,0,0
1280,333,42.256,126,9,2,3,1,6060,3,2,2,1,9700000,1,1
1281,333,41.893,62,7,2,3,1,9246,3,2,2,1,9100000,1,1
1282,333,8.7,83,6,2,3,1,5862,1,1,1,1,2180000,0,1
1283,324,47.744,73,13,1,2,1,498,3,1,2,0,9600000,1,1
1284,333,39.609,62,7,2,3,1,3837,2,1,1,1,10200000,1,1
1285,324,38.439,73,7,2,2,1,413,2,2,2,1,6750000,1,1
1286,324,26.541,73,7,2,2,1,413,2,2,2,1,4670000,0,1
1287,324,26.302,73,14,1,3,1,2779,2,2,1,1,4700000,0,1
1288,334,58.83,73,24,1,2,1,203,3,2,2,1,13160000,1,1
1289,334,32.709,73,24,1,2,1,203,2,2,2,1,7040000,1,1
1290,334,58.431,73,24,1,2,1,203,3,2,2,1,12520000,1,1
1291,334,58.431,73,24,1,2,1,203,3,2,2,1,13410000,1,1
1292,334,34.948,73,24,1,2,1,203,2,2,2,1,6960000,1,1
1293,334,32.767,73,24,1,2,1,203,2,2,2,1,6720000,1,1
1294,334,50.587,73,24,1,2,1,203,3,2,2,1,11190000,1,1
1295,334,50.587,73,24,1,2,1,203,3,2,2,1,11270000,1,1
1296,334,58.237,73,24,1,2,1,203,3,2,2,1,11980000,1,1
1297,334,58.894,73,24,1,2,1,203,3,2,2,1,11730000,1,1
1298,334,57.557,73,24,1,2,1,203,3,2,2,1,12190000,1,1
1299,334,56.416,73,24,1,2,1,203,3,2,2,1,11890000,1,1
1300,334,67.258,73,24,1,2,1,203,3,2,2,1,14350000,1,1
1301,334,58.894,73,24,1,2,1,203,3,2,2,1,13220000,1,1
1302,334,68.035,75,15,1,3,1,2913,3,2,2,1,12330000,1,1
1303,334,25.41,76,4,3,3,2,14697,3,2,1,0,5650000,0,0
1304,334,44.882,62,13,1,2,1,1527,3,2,2,1,9500000,1,1
1305,338,51.64,73,14,1,3,1,7784,4,2,2,1,11000000,0,1
1306,337,34.909,83,7,2,3,1,5346,2,0,2,1,3500000,1,1
1307,337,79.046,73,8,2,3,1,2703,4,2,2,1,18800000,1,1
1308,337,25.077,76,5,3,3,1,2206,2,1,1,0,4900000,0,0
1309,334,43.751,62,11,1,25,1,2335,0,0,0,1,16250000,1,1
1310,326,37.525,73,15,1,2,1,1623,2,2,1,1,5750000,1,1
1311,326,48.899,73,9,2,3,1,5791,4,2,2,1,5500000,1,1
1312,326,46.158,73,14,1,3,1,1979,3,2,2,1,8350000,1,1
1313,338,54.798,107,17,1,13,1,2374,3,2,2,1,11300000,1,1
1314,338,35.807,75,16,1,3,1,9359,3,2,1,1,8000000,1,1
1315,326,35.638,73,12,1,2,1,5283,2,1,1,1,5300000,1,1
1316,326,38.605,73,15,1,3,1,2423,2,2,1,0,6300000,1,1
1317,326,37.465,73,9,2,3,1,5432,3,2,2,1,5650000,0,1
1318,325,31.635,76,7,2,3,1,10064,3,2,2,1,3500000,1,1
1319,325,59.937,76,15,1,2,1,1615,3,2,2,1,11450000,1,1
1320,320,7.662,73,5,3,3,1,11915,1,1,1,1,1030000,0,0
1321,320,16.94,73,23,1,3,1,4252,1,1,1,1,3600000,0,1
1322,320,17.569,73,23,1,3,1,4252,1,1,1,1,3780000,0,1
1323,320,37.362,73,7,2,3,1,10532,3,2,2,1,6000000,1,1
1324,320,48.312,73,22,1,2,1,2023,3,2,2,1,14350000,1,1
1325,320,11.864,75,21,1,3,1,7382,1,1,1,1,3000000,0,1
1326,320,39.419,73,6,2,2,1,354,3,2,1,0,7800000,1,1
1327,320,35.825,73,10,2,41,1,460,0,0,0,1,9700000,1,1
1328,320,35.036,73,10,2,2,1,8260,2,1,1,1,5650000,1,1
1329,328,17.509,62,5,2,2,1,924,2,1,1,1,3500000,0,1
1330,320,25.316,73,4,3,3,2,15270,3,2,2,0,4000000,0,0
1331,320,26.532,73,5,3,3,1,13738,3,0,3,0,4700000,0,0
1332,320,35.338,73,7,2,3,1,10169,3,2,2,1,6600000,0,1
1333,330,49.365,73,14,1,3,1,2923,3,2,2,1,11450000,1,1
1334,330,59.487,73,19,1,3,1,9397,3,2,3,1,10700000,1,1
1335,330,30.047,75,4,3,3,1,14315,5,3,2,0,4675000,0,0
1336,330,16.032,62,6,2,3,1,8933,1,1,1,1,3400000,0,1
1337,330,30.014,75,24,1,3,1,1219,2,1,1,1,11583860,0,1
1338,330,47.269,73,9,2,3,1,8029,4,2,2,1,8500000,0,1
1339,330,40.568,73,17,1,3,1,9960,4,2,2,1,8500000,0,1
1340,330,38.115,73,16,1,3,1,9939,3,2,2,1,8200000,1,1
1341,330,44.035,62,8,2,3,1,10695,3,2,2,0,7820000,0,1
1342,330,60.464,73,15,1,3,1,1217,3,2,2,1,12850000,1,1
1343,330,43.599,73,15,1,3,1,215,3,2,2,1,10450000,1,1
1344,330,43.599,73,15,1,3,1,215,3,2,2,1,10600000,1,1
1345,330,44.443,73,15,1,3,1,215,3,2,2,1,11880000,1,1
1346,330,42.94,73,15,1,3,1,215,3,2,2,1,10150000,1,1
1347,330,52.874,73,15,1,3,1,848,3,2,2,1,12600000,1,1
1348,330,49.462,73,15,1,3,1,848,3,2,2,1,10680000,1,1
1349,330,49.837,73,15,1,3,1,848,3,2,2,1,12100000,1,1
1350,330,49.837,73,15,1,3,1,848,3,2,2,1,11950000,1,1
1351,330,52.181,73,12,1,3,1,848,3,2,2,1,12000000,1,1
1352,330,52.19,73,12,1,3,1,848,3,2,2,1,12670000,1,1
1353,330,45.115,75,15,1,36,1,377,0,0,0,1,19150000,1,1
1354,330,48.721,75,15,1,3,1,377,3,2,2,1,14200000,1,1
1355,330,37.803,75,14,1,3,1,377,2,2,1,1,10280000,1,1
1356,330,48.693,75,15,1,3,1,377,3,2,2,1,12250000,1,1
1357,330,86.143,75,26,1,3,3,736,3,2,3,1,32370000,1,1
1358,330,14.626,62,6,2,3,1,9586,1,2,1,1,3100000,0,1
1359,300,67.333,83,14,1,3,1,0,4,2,2,1,15500000,1,1
1360,300,17.521,65,11,1,6,1,4812,2,2,2,1,6300000,0,1
1361,300,26.024,62,5,3,3,1,14795,3,2,2,0,4500000,0,0
1362,300,39.851,62,6,2,3,1,10545,4,2,2,1,11000000,1,1
1363,300,39.416,65,12,1,3,1,9251,4,2,2,1,7350000,0,1
1364,300,46.776,62,7,2,1,1,11217,3,2,2,1,6980000,0,1
1365,300,34.282,83,5,3,3,1,11191,3,2,2,1,4300000,0,0
1366,300,10.164,65,10,2,2,1,5716,1,0,1,1,2500000,0,1
1367,300,37.165,83,8,2,3,1,8942,3,2,2,1,7400000,1,1
1368,300,49.658,83,5,2,3,1,11033,3,2,2,0,7500000,1,1
1369,300,48.76,65,14,1,2,1,6007,3,2,2,1,17800000,1,1
1370,300,19.088,65,10,2,3,1,9815,1,1,1,1,4600000,1,1
1371,300,20.939,83,22,1,3,1,8603,2,2,1,1,5050000,0,1
1372,300,27.243,73,5,2,3,1,10347,3,2,2,1,5600000,0,1
1373,300,38.402,76,9,2,3,1,9855,2,1,1,1,4400000,1,1
1374,300,21.78,65,12,1,4,1,10021,2,0,0,1,4200000,0,1
1375,300,30.356,73,5,3,3,1,10910,3,2,2,0,3000000,0,0
1376,300,47.556,62,8,2,3,1,10001,4,2,2,1,13500000,1,1
1377,300,66.486,76,14,1,3,4,5293,3,2,2,1,15650000,1,1
1378,300,40.995,131,11,1,2,1,3553,2,2,2,1,7400000,1,1
1379,300,55.808,65,13,1,2,1,2367,3,2,2,1,15020000,1,1
1380,300,38.036,62,7,2,2,1,3515,3,0,3,1,8520000,1,1
1381,300,54.544,62,14,1,2,1,3908,4,2,2,1,19900000,1,1
1382,300,15.11,65,12,1,2,1,2691,1,1,1,1,4210000,0,1
1383,300,13.994,83,9,2,3,1,10295,1,1,1,1,1750000,0,1
1384,300,54.362,83,13,1,2,16,3835,3,2,2,1,15600000,1,1
1385,300,51.818,132,21,1,2,1,609,3,2,2,1,19800000,1,1
1386,300,49.686,62,7,2,3,1,0,3,2,2,1,7436000,0,1
1387,300,32.619,82,13,1,2,1,5136,2,2,1,1,4100000,1,1
1388,300,14.983,83,9,2,3,1,10295,1,1,1,1,1500000,0,1
1389,300,33.95,83,5,3,3,1,13620,4,2,2,0,7800000,0,0
1390,300,47.03,83,10,2,3,1,8611,3,2,2,1,9200000,0,1
1391,300,36.802,65,12,1,2,1,1677,3,2,2,1,10100000,1,1
1392,300,39.558,83,10,2,3,1,10288,2,2,2,1,6500000,1,1
1393,300,13.011,65,7,2,3,1,11191,1,1,1,1,2200000,0,1
1394,300,61.816,133,14,1,70,1,3039,3,2,2,1,22800000,1,1
1395,300,54.81,65,27,1,2,1,1226,3,2,2,1,18620000,1,1
1396,300,40.408,82,7,2,3,1,9906,3,2,2,1,5700000,1,1
1397,300,36.802,65,12,1,2,1,1677,3,2,2,1,11000000,1,1
1398,300,20.885,65,11,1,2,1,3612,1,1,1,1,5610000,0,1
1399,300,33.741,73,7,2,2,1,4032,2,2,1,1,8200000,1,1
1400,300,52.856,62,15,1,2,1,4173,3,2,2,1,11000000,1,1
1401,300,53.161,62,11,1,2,1,2944,3,2,2,1,16600000,1,1
1402,300,19.904,65,11,1,2,1,3612,1,1,1,1,6000000,0,1
1403,300,15.437,133,11,1,2,1,2640,1,0,1,1,4700000,0,1
1404,300,44.292,131,14,1,2,1,2298,3,2,2,1,8300000,1,1
1405,300,33.157,65,24,1,2,1,372,2,2,1,1,9000000,1,1
1406,300,41.043,82,8,2,3,1,9598,3,2,2,1,5350000,1,1
1407,300,13.038,62,10,2,6,1,4760,2,2,1,1,3800000,0,1
1408,300,61.386,62,29,1,2,1,5185,3,2,2,1,19700000,1,1
1409,300,39.733,83,14,1,2,1,3200,2,2,1,1,14100000,1,1
1410,300,51.979,83,14,1,2,1,3200,3,2,2,1,19000000,1,1
1411,300,45.311,76,7,2,2,1,1336,3,2,2,1,10780000,1,1
1412,300,46.443,83,7,2,3,1,10133,4,2,2,1,10300000,1,1
1413,300,21.245,83,21,1,3,1,8603,2,2,1,1,5210000,0,1
1414,300,33.638,62,12,1,3,1,9483,3,2,2,1,6340000,0,1
1415,300,39.095,83,7,2,21,1,11837,2,1,2,1,13500000,0,1
1416,300,49.005,83,6,2,3,1,10094,5,2,2,1,9900000,1,1
1417,300,46.715,82,15,1,2,1,1329,3,2,2,1,7450000,1,1
1418,265,27.231,73,7,2,3,1,9262,3,1,2,1,4300000,0,1
1419,262,35.686,73,9,2,3,1,8471,2,2,2,1,8500000,0,1
1420,262,17.599,73,14,1,3,1,9892,0,0,0,1,3100000,0,1
1421,261,24.133,73,29,1,2,3,1482,0,0,1,1,6500000,0,1
1422,260,31.75,73,9,2,2,1,336,2,2,2,1,7200000,0,1
1423,265,19.859,73,7,2,3,1,9979,2,2,1,0,3600000,0,1
1424,261,28.492,73,29,1,2,3,1482,1,1,1,1,8750000,0,1
1425,262,26.066,122,11,1,10,1,1658,1,1,1,1,8200000,0,1
1426,262,25.077,122,11,1,10,1,1658,1,1,1,1,8000000,0,1
1427,265,25.661,75,10,2,3,1,10343,1,1,1,1,4900000,0,1
1428,265,33.838,73,5,2,2,1,456,3,2,1,1,8500000,1,1
1429,265,69.838,73,15,1,2,1,825,3,2,3,1,20000000,1,1
1430,268,33.215,76,5,2,3,1,5453,2,2,2,1,3980000,0,1
1431,260,38.433,73,6,2,3,1,10457,3,0,2,1,5480000,1,1
1432,261,69.505,73,29,1,2,3,1482,2,2,2,1,22400000,0,1
1433,261,70.864,73,29,1,2,3,1482,2,2,2,1,25650000,0,1
1434,261,27.884,73,29,1,2,3,1482,0,0,1,1,10500000,0,1
1435,260,65.325,3,15,1,2,1,900,3,2,2,1,16710000,1,1
1436,261,25.398,73,15,1,2,1,1611,1,1,1,1,6500000,0,1
1437,261,23.534,73,15,1,2,1,1611,1,1,1,1,6300000,0,1
1438,260,31.224,73,5,3,3,7,14823,4,2,2,0,3000000,0,0
1439,261,20.615,73,15,1,2,1,1611,1,0,1,1,6150000,0,1
1440,262,15.612,73,14,1,3,1,9892,1,1,1,1,3300000,0,1
1441,260,47.571,73,7,2,3,1,11527,1,2,2,1,11400000,0,1
1442,260,65.11,85,7,2,2,1,3925,4,2,2,1,9000000,1,1
1443,260,48.914,73,4,3,3,1,11942,4,2,2,0,5600000,1,0
1444,261,86.96,73,29,1,2,3,1482,0,0,2,1,23800000,1,1
1445,262,25.897,73,13,1,2,1,1890,1,1,1,1,8880000,0,1
1446,262,39.745,73,13,1,2,1,1890,2,1,1,1,17700000,0,1
1447,262,109.151,76,3,4,57,1,196,7,2,8,0,16000000,0,0
1448,261,29.709,73,29,1,2,3,1482,1,1,1,1,10680000,0,1
1449,262,41.031,73,13,1,2,1,4948,1,2,2,1,12300000,0,1
1450,265,69.463,73,15,1,2,1,825,3,2,3,1,19300000,1,1
1451,268,32.207,76,5,2,3,1,5453,3,1,2,1,3500000,0,1
1452,540,32.888,73,16,1,3,1,9925,3,2,2,0,2750000,0,1
1453,542,42.205,73,8,2,3,1,10137,3,2,2,1,5080000,1,1
1454,540,35.858,73,16,1,3,1,9925,3,2,2,1,3200000,0,1
1455,540,37.958,73,16,1,3,1,9925,3,2,2,1,3000000,1,1
1456,545,34.824,76,12,1,2,5,217,2,2,2,1,6880000,1,1
1457,545,43.191,76,12,1,2,5,217,3,2,2,1,8800000,1,1
1458,545,44.05,73,7,2,3,1,9280,4,2,2,1,5200000,1,1
1459,545,34.775,76,12,1,2,5,217,2,1,2,1,6850000,1,1
1460,542,68.205,73,9,3,21,1,10163,4,2,3,0,10300000,0,0
1461,640,39.304,73,9,2,2,1,327,2,2,2,0,6000000,1,1
1462,640,39.304,73,9,2,2,1,327,2,2,2,0,6220000,1,1
1463,640,38.254,73,9,2,2,1,327,2,2,1,0,5900000,1,1
1464,640,38.375,73,9,2,2,1,327,2,2,1,0,6030000,1,1
1465,640,76.529,73,9,2,2,1,327,4,2,2,0,12600000,1,1
1466,640,36.854,73,9,2,2,1,327,2,2,2,0,5600000,1,1
1467,640,40.417,73,9,2,2,1,327,2,2,2,0,6150000,1,1
1468,640,40.429,73,9,2,2,1,327,2,2,2,0,6330000,1,1
1469,640,49.087,73,9,2,2,1,327,3,2,2,0,7750000,1,1
1470,640,48.113,73,9,2,2,1,327,3,2,2,0,7750000,1,1
1471,640,48.113,73,9,2,2,1,327,3,2,2,0,7790000,1,1
1472,640,62.614,76,9,2,3,1,9423,3,2,2,1,4600000,1,1
1473,640,47.617,73,13,1,3,1,9100,3,2,2,1,4760000,0,1
1474,638,27.676,73,8,2,3,1,8399,2,1,1,1,2500000,0,1
1475,640,43.826,73,16,1,3,1,9007,4,2,2,1,4360000,0,1
1476,640,45.75,76,5,3,3,1,8143,4,2,2,1,2500000,1,0
1477,630,26.296,75,10,2,3,1,9868,2,1,2,1,2200000,0,1
1478,640,34.14,76,15,1,3,1,9784,3,2,2,1,2800000,0,1
1479,640,22.557,76,5,2,3,1,8423,3,2,1,1,2800000,1,1
1480,708,65.906,73,24,1,2,8,273,3,2,2,1,15910000,1,1
1481,708,94.583,73,24,1,2,8,273,4,2,3,1,21790000,1,1
1482,708,67.479,73,24,1,2,8,273,3,2,2,1,15670000,1,1
1483,708,93.875,73,24,1,2,8,273,4,2,3,1,21920000,1,1
1484,708,67.479,73,24,1,2,8,273,3,2,2,1,15970000,1,1
1485,704,51.558,73,14,1,2,8,202,4,2,2,1,12500000,1,1
1486,704,51.558,73,14,1,2,8,202,4,2,2,1,12810000,1,1
1487,704,42.855,73,14,1,2,8,202,3,2,2,1,10300000,1,1
1488,704,51.558,73,14,1,2,8,202,4,2,2,1,12900000,1,1
1489,704,51.558,73,14,1,2,8,202,4,2,2,1,12590000,1,1
1490,704,51.558,73,14,1,2,8,202,4,2,2,1,12590000,1,1
1491,704,33.738,73,14,1,30,8,202,0,0,0,1,14380000,1,1
1492,704,42.855,73,14,1,2,8,202,3,2,2,1,9900000,1,1
1493,700,19.148,75,20,1,3,1,9115,1,1,1,1,3820000,0,1
1494,708,19.357,73,14,1,2,8,2969,2,2,1,1,4180000,0,1
1495,708,88.161,73,24,1,2,8,273,4,2,2,1,20390000,1,1
1496,709,35.154,73,15,1,2,1,362,2,2,1,1,6400000,1,1
1497,709,56.958,73,19,1,2,1,230,3,2,2,1,11990000,1,1
1498,701,37.362,68,5,3,3,1,13606,3,2,2,1,6900000,0,0
1499,701,35.713,61,14,1,3,1,7812,3,1,2,1,7000000,0,1
1500,701,12.3,68,7,2,3,1,8398,1,1,1,1,2780000,0,1
1501,702,10.273,73,5,2,3,1,12029,1,0,1,0,2500000,0,1
1502,701,47.114,68,16,1,3,1,9014,3,2,2,1,9500000,1,1
1503,712,52.922,73,8,2,21,1,9909,3,2,3,1,6000000,0,1
1504,717,31.908,75,24,1,2,8,302,2,2,1,1,5570000,1,1
1505,717,31.357,75,24,1,2,8,302,2,2,1,1,5620000,1,1
1506,711,32.806,73,5,2,2,8,249,3,2,2,1,5150000,1,1
1507,711,34.176,73,5,2,2,8,249,3,2,2,1,5450000,1,1
1508,711,33.069,73,5,2,2,8,249,3,2,2,1,5370000,1,1
1509,711,32.573,73,5,2,2,8,249,3,2,2,1,5000000,1,1
1510,717,31.965,75,24,1,2,8,302,2,2,1,1,5700000,1,1
1511,717,35.402,73,7,2,3,1,10182,3,2,2,1,5200000,0,1
1512,710,41.204,73,8,2,3,1,9850,3,2,2,1,5500000,1,1
1513,710,40.756,73,7,2,3,1,9985,3,2,2,1,7000000,1,1
1514,710,30.74,73,9,2,3,1,10634,3,2,2,1,5100000,0,1
1515,710,34.055,73,14,1,3,1,9973,3,2,2,1,6000000,0,1
1516,710,34.66,73,6,2,3,1,10379,3,2,2,1,5300000,1,1
1517,730,28.474,75,7,3,3,1,14563,3,1,1,0,1500000,0,0
1518,730,31.681,75,5,2,2,1,658,3,2,2,1,6000000,1,1
1519,730,25.295,73,4,3,3,1,15389,3,1,1,0,1800000,0,0
1520,710,18.94,73,5,3,3,1,14399,2,1,1,0,1550000,0,0
1521,710,29.206,73,5,2,2,8,510,2,1,1,1,6500000,1,1
1522,710,28.783,73,5,2,2,8,404,3,2,2,1,6500000,0,1
1523,710,4.117,73,5,2,3,8,1380,1,1,1,1,1300000,0,1
1524,710,34.981,73,17,1,3,1,9776,3,2,2,1,5860000,0,1
1525,717,29.297,73,9,2,3,1,9066,3,2,2,1,3500000,0,1
1526,717,42.078,75,24,1,2,8,302,3,2,2,1,8270000,1,1
1527,717,41.56,75,24,1,2,8,302,3,2,2,1,7080000,1,1
1528,717,41.618,75,24,1,2,8,302,3,2,2,1,7120000,1,1
1529,711,34.249,73,5,2,2,8,249,3,2,2,1,5280000,1,1
1530,717,42.141,75,24,1,2,8,302,3,2,2,1,7180000,1,1
1531,711,33.832,73,5,2,2,8,249,3,2,2,1,5250000,1,1
1532,717,42.172,75,24,1,2,8,302,3,2,2,1,7630000,1,1
1533,717,42.172,75,24,1,2,8,302,3,2,2,1,7100000,1,1
1534,717,31.802,75,24,1,2,8,302,2,2,1,1,5820000,1,1
1535,717,31.902,75,24,1,2,8,302,2,2,1,1,6020000,1,1
1536,717,31.853,75,24,1,2,8,302,2,2,1,1,5890000,1,1
1537,717,41.618,75,24,1,2,8,302,3,2,2,1,7160000,1,1
1538,717,43.321,75,24,1,2,8,302,3,2,2,1,7890000,1,1
1539,717,31.847,75,24,1,2,8,302,2,2,1,1,6190000,1,1
1540,712,40.762,73,6,2,2,1,222,3,2,2,1,6380000,1,1
1541,701,40.98,68,9,2,3,1,9408,3,2,2,1,8300000,1,1
1542,701,17.787,68,6,2,3,1,11336,1,0,1,1,1950000,1,1
1543,702,58.679,73,16,1,2,1,9421,4,2,2,1,6800000,0,1
1544,709,45.16,73,15,1,2,1,362,3,2,2,1,8300000,1,1
1545,709,29.896,73,5,2,2,1,245,2,2,2,1,5580000,1,1
1546,709,24.524,73,5,2,2,1,245,2,2,2,1,4200000,0,1
1547,709,27.001,73,5,2,2,1,245,2,2,2,1,5000000,1,1
1548,709,23.078,73,5,2,2,1,245,2,2,2,1,3880000,0,1
1549,709,34.388,73,5,2,2,1,245,3,2,2,1,6200000,1,1
1550,709,27.001,73,5,2,2,1,245,2,2,2,1,4980000,1,1
1551,709,27.001,73,5,2,2,1,245,2,2,2,1,5120000,1,1
1552,704,48.321,73,14,1,2,8,202,4,2,2,1,11720000,1,1
1553,708,94.583,73,24,1,2,8,273,4,2,3,1,21370000,1,1
1554,704,42.852,73,14,1,2,8,202,3,2,2,1,10300000,1,1
1555,704,51.558,73,14,1,2,8,202,4,2,2,1,12580000,1,1
1556,708,37.803,73,26,1,2,1,8772,3,2,2,1,4950000,0,1
1557,708,67.479,73,24,1,2,8,273,3,2,2,1,15980000,1,1
1558,708,45.599,73,17,1,3,1,9663,3,2,2,1,7300000,1,1
1559,708,28.075,75,18,1,2,8,253,2,1,1,1,6200000,1,1
1560,708,97.293,92,21,1,2,8,1306,3,2,3,1,23040000,1,1
1561,708,98.24,92,21,1,2,8,1306,3,2,3,1,23250000,1,1
1562,708,97.293,92,21,1,2,8,1306,3,2,3,1,25510000,1,1
1563,708,98.24,92,21,1,2,8,1306,3,2,3,1,26120000,1,1
1564,708,47.293,73,14,1,2,1,8239,3,2,2,1,5300000,1,1
1565,708,25.277,75,18,1,2,8,253,2,2,1,1,5160000,0,1
1566,704,43.99,73,14,1,2,1,4298,3,2,2,1,10600000,1,1
1567,708,47.353,73,6,2,3,1,10574,4,2,2,1,6760000,1,1
1568,704,28.713,73,14,1,30,8,202,2,0,1,1,11970000,0,1
1569,704,27.222,73,14,1,30,8,202,2,0,1,1,10790000,0,1
1570,704,42.852,73,14,1,2,8,202,3,2,2,1,10250000,1,1
1571,704,51.558,73,14,1,2,8,202,4,2,2,1,12430000,1,1
1572,704,48.321,73,14,1,2,8,202,4,2,2,1,11420000,1,1
1573,708,32.246,73,7,2,3,1,10312,2,2,2,1,4800000,0,1
1574,709,36.633,73,5,2,2,1,217,3,2,2,0,5550000,1,1
1575,709,21.962,73,5,2,2,1,1139,2,2,1,1,5500000,0,1
1576,709,42.819,73,19,1,2,1,230,3,2,2,1,8500000,1,1
1577,701,31.354,68,8,2,3,1,9794,3,2,2,1,6150000,0,1
1578,701,35.402,68,4,3,3,1,14713,4,2,2,1,6550000,0,0
1579,701,7.962,68,5,2,3,1,11184,1,0,1,1,1250000,0,1
1580,702,41.285,73,5,3,3,1,12925,3,2,2,0,3000000,0,0
1581,737,7.408,73,6,3,3,1,9496,1,0,1,0,615000,0,0
1582,741,35.471,93,7,2,2,1,187,3,2,2,1,5700000,1,1
1583,741,24.064,93,7,2,2,1,187,2,2,2,1,3930000,0,1
1584,741,24.064,93,7,2,2,1,187,2,2,2,1,3650000,0,1
1585,741,30.056,93,7,2,2,1,187,2,2,2,1,4750000,1,1
1586,741,35.471,93,7,2,2,1,187,3,2,2,1,5760000,1,1
1587,741,30.141,93,7,2,2,1,187,2,2,2,1,4900000,1,1
1588,741,35.16,93,7,2,2,1,187,3,2,2,1,5830000,1,1
1589,741,30.141,93,7,2,2,1,187,2,2,2,1,4950000,1,1
1590,741,30.038,93,7,2,2,1,187,2,2,2,1,4800000,1,1
1591,741,23.843,93,7,2,2,1,187,2,2,2,1,3700000,0,1
1592,741,30.035,93,7,2,2,1,187,2,2,2,1,4850000,1,1
1593,741,30.141,93,7,2,2,1,187,2,2,2,1,4800000,1,1
1594,741,29.86,93,7,2,2,1,187,2,2,2,1,4870000,1,1
1595,741,29.836,93,7,2,2,1,187,2,2,2,1,4970000,1,1
1596,741,36.112,93,7,2,2,1,187,2,2,2,1,6050000,1,1
1597,741,35.471,93,7,2,2,1,187,3,2,2,1,5700000,1,1
1598,741,30.141,93,7,2,2,1,187,2,2,2,1,4670000,1,1
1599,741,30.038,93,7,2,2,1,187,2,2,2,1,4820000,1,1
1600,741,36.379,93,7,2,2,1,187,3,2,2,1,5770000,1,1
1601,741,30.141,93,7,2,2,1,187,2,2,2,1,4710000,1,1
1602,741,30.038,93,7,2,2,1,187,2,2,2,1,4820000,1,1
1603,741,29.923,93,7,2,2,1,187,2,2,2,1,4900000,1,1
1604,741,30.035,93,7,2,2,1,187,2,2,2,1,4900000,1,1
1605,741,29.86,93,7,2,2,1,187,2,2,2,1,4900000,1,1
1606,741,29.923,93,7,2,2,1,187,2,2,2,1,4960000,1,1
1607,741,30.035,93,7,2,2,1,187,2,2,2,1,4900000,1,1
1608,741,31.481,93,7,2,2,1,187,2,2,2,1,5060000,1,1
1609,741,31.481,93,7,2,2,1,187,2,2,2,1,5080000,1,1
1610,741,29.923,93,7,2,2,1,187,2,2,2,1,4610000,1,1
1611,741,23.955,93,7,2,2,1,187,2,2,2,1,3560000,0,1
1612,741,24.064,93,7,2,2,1,187,2,2,2,1,3570000,0,1
1613,741,23.78,93,7,2,2,1,187,2,2,2,1,3620000,0,1
1614,741,29.923,93,7,2,2,1,187,2,2,2,1,4800000,1,1
1615,741,23.955,93,7,2,2,1,187,2,2,2,1,3500000,0,1
1616,741,30.141,93,7,2,2,1,187,2,2,2,1,4800000,1,1
1617,741,29.86,93,7,2,2,1,187,2,2,2,1,4560000,1,1
1618,741,35.471,93,7,2,2,1,187,2,2,2,1,5800000,1,1
1619,741,30.141,93,7,2,2,1,187,2,2,2,1,4750000,1,1
1620,741,30.038,93,7,2,2,1,187,2,2,2,1,4900000,1,1
1621,741,35.471,93,7,2,2,1,187,3,2,2,1,5700000,1,1
1622,741,30.141,93,7,2,2,1,187,2,2,2,1,4870000,1,1
1623,741,30.038,93,7,2,2,1,187,2,2,2,1,4720000,1,1
1624,741,29.923,93,7,2,2,1,187,2,2,2,1,4750000,1,1
1625,741,30.056,93,7,2,2,1,187,2,2,2,1,4800000,1,1
1626,741,29.86,93,7,2,2,1,187,2,2,2,1,4820000,1,1
1627,741,29.923,93,7,2,2,1,187,2,2,2,1,4750000,1,1
1628,741,23.955,93,7,2,2,1,187,2,2,2,1,3700000,0,1
1629,741,29.548,93,7,2,2,1,187,2,2,2,1,4680000,1,1
1630,741,35.471,93,7,2,2,1,187,2,2,2,1,5650000,1,1
1631,741,24.064,93,7,2,2,1,187,2,2,2,1,3720000,0,1
1632,741,29.727,93,7,2,2,1,187,2,2,2,1,4800000,1,1
1633,741,35.471,93,7,2,2,1,187,3,2,2,1,5650000,1,1
1634,741,30.141,93,7,2,2,1,187,2,2,2,1,4750000,1,1
